star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 4345775217221821312,243.90633606005997,-8.371641161548801,70.73714672122247,14.136843884034995,232.2303207442892,-495.3782016299215,11.711005210876465,5.327651,0.81707716,5.479215,4.575888713739344,5678.427734375,0.9464266300201416,9.946296691894531,native_gaia,Gaia,4.693936065555051,29.154848384871602,12.304387141326442,1.010293734184951,6.887068944667593,5781.671943664551,255,241,235,#FFF1EB,1.0120655495205968,27.388001481973543,-14.626544974340073,-22.74680497442806,*  18 Sco,,G2Va,Main sequence,False
Gaia DR3 6863535898551993472,298.573333453915,-23.942897296654756,70.70095856863598,14.144079800971966,-124.16693865882704,-410.68078672310565,,5.908112,1.1863203,6.1978765,5.155238559264578,4769.572265625,,,native_gaia,Gaia,17.170810148163003,-23.912884262801,12.353687869388278,3.8172095113916282,-5.733262682638338,4923.628564314408,255,229,204,#FFE5CC,0.9123062844702569,,,,HD 188088,,K3VaCN1,Main sequence,False
Gaia DR3 5129338021224785408,41.277321981998256,-18.572408740298428,70.0458650896813,14.27636019227798,318.56773976043957,48.17070857421047,29.086166381835938,4.3308682,0.6453371,4.4346747,3.5577807608570566,6255.47607421875,1.217058777809143,3.46075177192688,native_gaia,Gaia,200.83455034539193,-62.525114807518456,-6.155853414171607,-2.342638053617774,-12.666174482953922,6349.975398670544,255,247,250,#FFF7FA,1.1425922101465311,-28.049461302214528,-16.61867035965071,-16.077836796399843,* tau01 Eri,,F7V,Main sequence,False
HIP 86032,263.73412854622933,12.559045426856539,69.83999633789062,14.318443298339844,110.08000183105469,-222.61000061035156,,2.023693,0.17743383,2.08,1.2442140579223633,,,,transformed_from_johnson,Hipparcos,35.89299489286135,22.567194838609133,10.71138440362289,7.7517535427484905,5.494941278856737,8817.10777680079,216,225,255,#D8E1FF,2.0168394565582277,,,,* alf Oph,Rasalhague,A5IVnn,Subgiant,False
HIP 102422,311.32320668808035,61.84241691156658,69.7300033569336,14.341029167175293,86.08000183105469,817.8900146484375,,3.125144,1.0510144,3.41,2.3422422409057617,,,,transformed_from_johnson,Hipparcos,97.87150899449463,11.645413277102483,-1.9236039354417502,13.913483004494488,2.8947981202440514,5157.338723269376,255,233,213,#FFE9D5,1.4171748674832858,,,,* eta Cep,,K0IV,Subgiant,False
Gaia DR3 1092545710514654464,129.79848216263676,65.02129699890843,69.2575995687921,14.438848678356536,-27.274471017671917,87.88083046986,-13.056344032287598,5.4989767,0.804358,5.646633,4.701313882762371,5710.94091796875,0.9688355922698975,6.734414577484131,native_gaia,Gaia,150.55128193701094,35.70399584434606,-10.210052333840231,5.76451219700865,8.426480975309945,5823.760781721635,255,241,235,#FFF1EB,0.9943408645610173,10.348510974282215,0.449968337511808,-10.141076134896737,* pi.01 UMa,,G0.5V,Main sequence,False
HIP 70497,216.29745350234484,51.84896996131409,68.62999725341797,14.570887565612793,-236.05999755859375,-399.07000732421875,,3.917155,0.66865766,4.04,3.099724769592285,,,,transformed_from_johnson,Hipparcos,93.83112469381801,59.65459814250477,-0.4918575359490986,7.344931522567627,12.57461019446933,6272.805559851907,255,246,248,#FFF6F8,1.2423712070171649,,,,* tet Boo,,F7V,Main sequence,False
Gaia DR3 3400292798990117888,81.10726354597193,17.38350331190306,68.59075963795857,14.579223284277399,250.48290468501668,-7.156277817184632,37.700523376464844,4.8501883,0.7080183,4.970163,4.031516318643666,6065.77783203125,1.0956472158432007,4.687563896179199,native_gaia,Gaia,187.20140138930105,-10.283969561512555,-14.23184977755822,-1.798254387698049,-2.6027840169628096,6142.557615800337,255,245,245,#FFF5F5,1.081856882225171,-38.10148707009065,-14.697693869524455,7.315430096900573,* 111 Tau,,F8V,Main sequence,False
Gaia DR3 1333760419707327744,260.16557980211155,32.46311742250856,68.55754109923836,14.586287430473632,135.8104459559967,-1040.952821790978,-78.53636932373047,5.2098746,0.8206105,5.3625345,4.390150793410733,5630.060546875,0.9294560551643372,12.954896926879883,native_gaia,Gaia,55.860642121949326,32.307402775696964,6.9186944692776065,10.203763835665836,7.7958098637113125,5770.122641086578,255,241,233,#FFF1E9,1.0358781034088804,26.635532850171273,-81.34604590212528,-64.11153400424907,* w Her,,G0V,Main sequence,False
HIP 44127,134.79895899047966,48.040869932609915,68.31999969482422,14.637001991271973,-441.1199951171875,-215.2100067138672,,3.055541,0.27403107,3.12,2.2282800674438477,,,,transformed_from_johnson,Hipparcos,171.5138143959616,40.834241390853585,-10.95317180526103,1.6342627227240476,9.570738741082062,8173.126180966695,225,230,255,#E1E6FF,1.4434738305898813,,,,* iot UMa,Talitha,A6,Main sequence,False
HIP 102485,311.5236348558167,-25.271593834685657,68.16000366210938,14.671360969543457,-51.380001068115234,-156.66000366210938,,4.026134,0.55514,4.13,3.1937828063964844,,,,transformed_from_johnson,Hipparcos,20.002781515144015,-35.50059361972444,11.223579010154852,4.08566573994201,-8.51982642798072,6724.299907684326,251,247,255,#FBF7FF,1.220665506216196,,,,* psi Cap,,F5V,Main sequence,False
Gaia DR3 5902750168276592256,230.43977568214885,-48.31885569587278,67.84669435693799,14.739111602682529,-1623.2748018634263,-275.5476122093827,-68.77629852294922,5.48217,0.8367486,5.6398926,4.639813568532293,5620.91015625,0.9188189506530762,11.791902542114258,native_gaia,Gaia,327.0704818296675,7.381124502928617,12.268611843759448,-7.945889896972807,1.8935173642408492,5720.498054981232,255,240,232,#FFF0E8,1.0038700553163726,-119.53347656013463,-48.22979524997081,36.74624020167766,* nu.02 Lup,,G2-V,Main sequence,False
HIP 59199,182.1038943284089,-24.729050316251282,67.70999908447266,14.768867492675781,100.18000030517578,-39.33000183105469,,3.9367542,0.45119983,4.02,3.0900182723999023,,,,transformed_from_johnson,Hipparcos,290.65908049887395,37.115290395202486,4.155016067148379,-11.019725923651157,8.911842069155227,7244.000852108002,239,239,255,#EFEFFF,1.2446111679077148,,,,* alf Crv,Alchiba,F1V,Main sequence,False
Gaia DR3 4423865487962417024,236.00738859967447,2.5145586194039793,67.60073784021641,14.792737948565543,-42.43111062102935,-136.8448650184824,18.95337677001953,5.7004476,0.8525076,5.863204,4.850204740114112,5579.611328125,0.9173334240913391,9.49416446685791,native_gaia,Gaia,9.697667291581253,41.96736748071529,10.841613397046967,1.8527366228578577,9.892011017494072,5672.039156913757,255,240,230,#FFF0E6,0.9674328782926304,17.5296357409829,-6.707415350548432,10.38715747359168,* psi Ser,,G2.5V,Main sequence,False
Gaia DR3 4315804351350378496,291.24577656808344,11.947271123353104,67.01526888035684,14.92197251025452,721.2921943048541,642.9684532716341,-100.32577514648438,4.9713717,0.90421486,5.151269,4.102240472781665,5465.64697265625,,,native_gaia,Gaia,47.37590551632842,-1.8679472474870358,10.099573116550381,10.97393748833199,-0.4863974325859565,5513.039308547974,255,238,225,#FFEEE1,1.0727896829767096,-115.66797497365826,-30.860215136310817,-20.14151969148292,* b Aql,,G7IVHdel1,Subgiant,False
Gaia DR3 746545172372256384,150.24996758591067,31.92176197567589,66.99581320003026,14.92630587249217,-528.8706141097352,-429.37565915124185,55.988895416259766,5.2049575,0.84054756,5.3638854,4.335195800125602,5759.9775390625,0.9758573174476624,9.546857833862305,native_gaia,Gaia,195.01841278457712,52.85085629739666,-8.705984237469114,-2.335760363626181,11.897254682482277,5708.8162479400635,255,240,232,#FFF0E8,1.0429236153685126,-55.77340839364357,-43.738431883815956,20.84367151565071,*  20 LMi,,G3VaHdel1,Main sequence,False
Gaia DR3 5663558453071724288,145.55812521272944,-23.914401382944526,66.8827127039656,14.951546663876691,-399.4967505319404,262.3193092074325,34.69791030883789,4.772147,0.7007799,4.89018,3.8987165756007087,6030.94677734375,1.1128596067428589,5.218286037445068,native_gaia,Gaia,256.6955503982043,21.523528095271143,-3.200796946630254,-13.535628565542869,5.485472257170254,6166.510099931196,255,245,245,#FFF5F5,1.0988824903076013,-40.30851058638163,-26.158065160782517,6.508503157081262,HD  84117,,F9V,Main sequence,False
HIP 105199,319.6463282325452,62.58578712150328,66.83999633789062,14.961101531982422,149.91000366210938,48.27000045776367,,2.3805032,0.2860006,2.45,1.505685806274414,,,,transformed_from_johnson,Hipparcos,100.99959832284146,9.171595984521893,-2.8181147604957846,14.498486272749401,2.3846769269357453,8093.329270680745,225,231,255,#E1E7FF,1.8405517339706419,,,,* alf Cep,Alderamin,A8Vn,Main sequence,False
HIP 93017,284.2577839898242,32.9006337257789,66.76000213623047,14.979028701782227,202.85000610351562,-143.97000122070312,,5.046995,0.7469358,5.2,4.169576644897461,,,,transformed_from_johnson,Hipparcos,63.34805901746665,13.264588447081385,6.5398745934748135,13.030310068736787,3.436911500608518,6013.776130242781,255,244,241,#FFF4F1,1.0641568403977613,,,,HD 176051,,F9V+K1V,Main sequence,False
HIP 28103,89.10102683788007,-14.167082307096557,66.47000122070312,15.044380187988281,-42.22999954223633,139.02000427246094,,3.6261535,0.43954387,3.71,2.7392826080322266,,,,transformed_from_johnson,Hipparcos,219.75460880001867,-18.471310741179998,-10.970123904126904,-9.125248646781776,-4.766507516331551,7302.280634641647,238,239,255,#EEEFFF,1.3255501673771783,,,,* eta Lep,,F2V,Main sequence,False
Gaia DR3 4975284381908412672,11.441179788312354,-47.551632903583055,66.45087121691725,15.048711652487968,183.63534790636857,79.01452166151157,-10.918730735778809,5.6450467,0.80877495,5.7940536,4.757550107054728,5693.85791015625,0.9685804843902588,6.179384708404541,native_gaia,Gaia,305.67199513805934,-69.5464252580516,3.066607762133207,-4.272041036998567,-14.099975340799421,5809.144717129794,255,241,235,#FFF1EB,0.9841776914961335,-16.082233278682445,0.5931828977703082,7.975959152347841,HD   4391,,G3V,Main sequence,False
HIP 82860,254.00955688077477,65.13502150732279,66.27999877929688,15.087508201599121,238.0500030517578,50.84000015258789,,4.7616625,0.6348148,4.88,3.868575096130371,,,,transformed_from_johnson,Hipparcos,95.67820921896364,36.461592042924,-1.2005745574011133,12.074670918188104,8.966261577876498,6384.794665683399,255,248,252,#FFF8FC,1.1027467825473882,,,,* h Dra,,F8V,Main sequence,False
HIP 37853,116.39473985509667,-34.16470628319318,65.79000091552734,15.199877738952637,-220.8300018310547,1722.8900146484375,,5.2086678,0.79124326,5.36,4.299467086791992,,,,transformed_from_johnson,Hipparcos,249.1009214737437,-4.802353587669713,-5.403110732121107,-14.150031195137966,-1.27251517561403,5867.158682996576,255,242,236,#FFF2EC,1.0475042196420523,,,,* 171 Pup,,F9V,Main sequence,False
Gaia DR3 3023711269067191296,87.1458581131804,-4.095664047742017,65.74459508507027,15.210375829466273,61.42699725421628,-229.29120099564255,31.419485092163086,5.805881,0.8163104,5.9572077,4.895181298097009,5647.2470703125,0.9664596915245056,4.89824914932251,native_gaia,Gaia,209.37918155051497,-15.842060295261216,-12.750778697953988,-7.178591825521126,-4.152227699919152,5784.209202853116,255,241,235,#FFF1EB,0.9593045846812633,-17.27659468808748,-28.935094260354685,-12.01738285474286,HD  38858,,G2V,Main sequence,False
Gaia DR3 6009538585839374336,236.8689134126426,-37.917263016788894,65.58889545142002,15.246483312722868,-415.5065784720489,-213.99093760389204,-6.918869495391846,5.8338356,0.8790302,6.005265,4.917987187983805,5540.0791015625,0.9000962972640991,10.625258445739746,native_gaia,Gaia,337.16087597458096,12.988960718096603,13.691612579045465,-5.766428392704515,3.4268501546277252,5590.482049942017,255,239,228,#FFEFE4,0.9551830383161799,-20.502950483879673,-27.198534614305387,5.366918125530174,HD 140901,,G7IV,Subgiant,False
Gaia DR3 4934923028038871296,18.80055894824174,-45.53087326120101,65.52703093363316,15.260877621829323,665.0856537573542,178.0697950351904,11.898966789245605,4.8279195,0.7278681,4.953319,3.9100219345669185,5980.53857421875,1.1018913984298706,5.705732822418213,native_gaia,Gaia,290.06414760949525,-70.99899898080724,1.704624524964004,-4.667152560864468,-14.429356464893315,6076.872898448597,255,245,243,#FFF5F3,1.0974330853119334,-45.03460185599183,-21.838548539327533,-10.841226733313846,* nu. Phe,,F9VFe+0.4,Main sequence,False
HIP 95501,291.37571173596496,3.115133823303755,65.05000305175781,15.37278938293457,253.05999755859375,80.66999816894531,,3.2796853,0.42786616,3.36,2.345921516418457,,,,transformed_from_johnson,Hipparcos,39.61961205384533,-6.132260728588581,11.773824877904207,9.746945190913818,-1.6421816592057799,7360.669195652008,237,238,255,#EDEEFF,1.416325803903433,,,,* del Aql,,F1IV-V(n),Subgiant,False
Gaia DR3 2835207319109249920,344.3675708158258,20.769104345387106,64.40477219179482,15.526799738100777,207.32768225871274,61.16421533774069,-33.33170700073242,5.283212,0.82859325,5.4383645,4.327802426967251,5662.52392578125,0.9423887729644775,12.13149642944336,native_gaia,Gaia,90.06377494121722,-34.727503027361266,-0.014204069373952589,12.761013580023869,-8.845215699006213,5745.575743675232,255,241,233,#FFF1E9,1.0438714837221472,-15.358992455691634,-29.70624358596136,15.677528579366175,*  51 Peg,Helvetios,G2IV,Subgiant,False
HIP 2941,9.343213188493404,-24.76734296896225,64.37999725341797,15.532774925231934,1422.0899658203125,-17.149999618530273,,5.372678,0.8789655,5.57,4.4164323806762695,,,,transformed_from_johnson,Hipparcos,68.90033922848473,-86.05438754704188,0.3847596488740255,0.9971455145967629,-15.495959399573549,5590.681096673012,255,239,228,#FFEFE4,1.032508669144068,,,,HD   3443,,K1V+G,Main sequence,False
Gaia DR3 6564091190988411520,327.0667117287086,-47.30492965427047,64.27166055130206,15.558956955870052,165.06854306177507,-295.552731253777,-7.546652793884277,5.419392,0.777997,5.5591364,4.459489712324155,5815.8623046875,0.9956122040748596,6.902565002441406,native_gaia,Gaia,350.8759080951914,-49.10651796212567,10.056868182410277,-1.6151868214654648,-11.761450397293915,5910.991689508612,255,243,238,#FFF3EE,1.0269884984199802,-13.88443757912693,-22.05224946902722,1.1395354938438138,HD 207129,,G2V,Main sequence,False
Gaia DR3 5945941905576552064,266.0361549633902,-51.8349016618794,64.08529417744371,15.604203941564691,-15.03365551054608,-190.90057499776287,-9.544130325317383,4.942752,0.8506088,5.104897,3.9765437956806178,5590.91357421875,0.9699613451957703,12.133095741271973,native_gaia,Gaia,340.0599149797763,-11.498507529730915,14.374325324470357,-5.214810319188689,-3.1105796005111936,5677.877861022949,255,240,232,#FFF0E8,1.088904641579408,-14.292543880974772,-8.458557590327509,-3.988756953445068,* mu. Ara,Cervantes,G3IV-V,Subgiant,False
Gaia DR3 2046207670631964928,290.89215699495276,33.22267802956897,64.07028934672152,15.607858341148104,81.96620358884029,160.15848938817615,-21.622743606567383,6.161308,0.95756006,6.35988,5.1945912382673605,5305.30908203125,,,native_gaia,Gaia,66.07728191961326,8.383242881838358,6.261424144969907,14.114594756957136,2.275527306145207,5349.002808094025,255,236,220,#FFECDC,0.9051943545299951,-20.841465132630322,-14.153837101137208,-3.169283533648221,HD 182488,,K0V,Main sequence,False
Gaia DR3 1244571953471006720,206.8133909945028,17.457173637726076,64.04697623237095,15.613539605240174,-468.9225601068748,63.46858141462215,-16.75047492980957,4.356021,0.6444831,4.4596176,3.388514081314792,6319.24072265625,1.2496217489242554,3.135201930999756,native_gaia,Gaia,358.932761848239,73.89077880821958,4.331526017623742,-0.08069188640319017,15.000466332168504,6352.801413102583,255,247,250,#FFF7FA,1.1757275196965864,-33.63568510927785,-17.74208657311895,-7.817890350152101,* tau Boo,,F7IV-V,Subgiant,False
Gaia DR3 1284257623084916480,218.67103773973483,29.745711934026136,63.46786677026886,15.756004587638731,188.57436312039317,131.57967136310992,0.7451087832450867,4.341964,0.5400152,4.421941,3.354733275057253,,,,native_gaia,Gaia,45.62772873629743,67.20000568068151,4.269819907346376,4.364419846877131,14.524880650962553,6799.923896789551,249,245,255,#F9F5FF,1.1835230903714031,2.325247794160958,16.34625359544996,-4.786983604122264,* sig Boo,,F4VkF2mF1,Main sequence,False
Gaia DR3 4590758227641991424,271.75611083115626,30.56234690690805,63.39426362278724,15.774297907303827,-100.1499708145503,53.998054341019845,-0.3825991153717041,4.947728,0.7627907,5.083024,3.957977964616102,5925.45263671875,1.053006649017334,7.535329818725586,native_gaia,Gaia,56.97287145878191,22.298976033303752,7.9546056029235634,12.236330607224533,5.985393674688999,5961.31084095348,255,243,239,#FFF3EF,1.0912848763312688,-3.0529531676571957,-2.24011650003043,7.6286731538019685,* b Her,,F6V,Main sequence,False
Gaia DR3 1384195086792268800,238.17156439238116,42.45431545672387,62.90276574302901,15.897552169410321,438.8386887997444,629.5406241522284,-55.99094009399414,4.424265,0.78446794,4.565928,3.417613613642681,5748.6181640625,1.121078610420227,7.080124378204346,native_gaia,Gaia,67.7009090856619,50.31562887683648,3.851903160567848,9.392334840860078,12.234339101802604,5889.578831412576,255,243,238,#FFF3EE,1.1690122430055352,-41.502865821399666,10.951955839269502,-68.09671536818092,* chi Her,,F8VFe-2Hdel-1,Main sequence,False
Gaia DR3 3407611182744289152,76.86503115411448,18.645131947885993,62.82520159680892,15.91717932586456,534.6739248135351,18.44877914876697,20.598745346069336,4.7324567,0.8440647,4.892505,3.723126138381595,5655.869140625,1.037501573562622,9.498443603515625,native_gaia,Gaia,183.83878026382732,-12.933201981452866,-15.478580816508176,-1.0386094702372157,-3.5625024865800192,5698.001008987427,255,240,232,#FFF0E8,1.1213940848228723,-26.136877380827354,-23.706890624367187,28.43788790690776,* m Tau,,G1V,Main sequence,False
Gaia DR3 2473608009504466688,12.530589460777726,-10.645349194018035,62.8022373482063,15.92299959721994,-228.03114929883466,-229.57749769142683,8.212956428527832,5.0295434,0.6863718,5.143769,4.019418979219058,6112.73828125,1.1219581365585327,3.582845449447632,native_gaia,Gaia,121.7928387529233,-73.51418708912631,-2.3806201953420945,3.840619067771572,-15.268405576053617,6214.187850952148,255,246,246,#FFF6F6,1.0834078231770439,22.261212185599266,-2.656487692408845,-12.704204739901092,* phi02 Cet,,F7V,Main sequence,False
