star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 6604147121141267712,344.10194140173917,-31.56626896213439,131.55250924995755,7.601527372616974,330.2033788189263,-158.6023341436887,6.785359859466553,6.0918646,1.3403125,6.4527955,6.687360267331982,4463.10888671875,0.7254488468170166,9.807368278503418,native_gaia,Gaia,15.935227322442286,-64.61872087599484,3.133109929252266,0.8945728549839659,-6.867792947883025,4624.987537384033,255,224,192,#FFE0C0,0.6812639732668018,-5.57935315332851,-8.105241621124913,-11.111365060759,V* TW PsA,Fomalhaut B,K4Ve,Main sequence,False
Gaia DR3 3738099879558957952,202.50420163284346,10.372389574126087,131.10134519384707,7.627686798494671,1127.3405332043346,-1073.8881364845809,14.117485046386719,8.205292,2.0878701,9.012658,8.79332748747623,3391.037353515625,,,native_gaia,Gaia,333.2379208306982,70.93839119429173,2.2242504678156445,-1.1217026439975137,7.209445119480469,3676.5403933641387,255,205,150,#FFCD96,0.509795366444319,57.32571229429839,-8.147706678870914,-4.017270638226496,BD+11  2576,,M1.0V,Main sequence,False
Gaia DR3 96331172942614528,25.62258568627586,20.26551918225611,130.823369060264,7.643894261271839,-300.73691840079994,-673.5388952717276,-33.697662353515625,4.99968,1.0224853,5.2223206,5.583106688331943,5092.744140625,0.8127993941307068,,native_gaia,Gaia,138.87530257043937,-41.020363583460295,-4.3442691268657585,3.793046407588251,-5.016895871028961,5206.616375663064,255,234,215,#FFEAD7,0.8375339967502085,34.9413316951832,-24.98446196679388,2.1964967824657573,* 107 Psc,,K1V,Main sequence,False
HIP 113368,344.41437687515645,-29.622965973686362,130.0800018310547,7.687576770782471,329.2200012207031,-164.22000122070312,,1.1146739,0.16525255,1.17,1.6857261657714844,,,,transformed_from_johnson,Hipparcos,20.48650485783268,-64.91108192498886,3.053557000025432,1.1408584945103486,-6.9622602759286085,8898.316323757172,215,224,255,#D7E0FF,1.73927903175354,,,,* alf PsA,Fomalhaut,A4V,Main sequence,False
Gaia DR3 3828238392559860992,153.07293731001045,-3.746747553020674,129.7543962369321,7.706867967494492,-152.7602239093057,-243.6929553880118,7.366076469421387,8.331761,2.2344894,9.244367,8.897371766146517,3358.830810546875,,,native_gaia,Gaia,245.4952937424817,40.74081495756102,-2.4219379846882774,-5.31330126683742,5.029797204116747,3562.1058022103657,255,201,142,#FFC98E,0.5009916197876024,-2.29957793328692,-12.30574150171479,-2.820027864325351,BD-03  2870,,M2V,Main sequence,False
Gaia DR3 4375233191015944192,261.43588748671016,2.1061577628793846,129.64588200281264,7.713318653486466,-580.3245900689788,-1184.7371121385918,-23.87496566772461,6.934473,1.7076311,7.4948797,7.4982666709419945,,,,native_gaia,Gaia,24.75140195527677,19.975325607175915,6.583313559977268,3.0351444435256485,2.6349886960245374,4053.27999995305,255,213,168,#FFD5A8,0.6001733329058005,0.34764226596116454,-52.922073436401185,-9.798037839150874,HD 157881,,K7V,Main sequence,False
HIP 22449,72.46211909562626,6.961327315027044,124.5999984741211,8.02568244934082,463.44000244140625,11.619999885559082,,3.0708275,0.600791,3.19,3.5484180450439453,,,,transformed_from_johnson,Hipparcos,191.4532168070514,-23.063055406967486,-7.237183228883801,-1.4662686766233208,-3.1440123818416517,6497.382583618164,255,249,254,#FFF9FE,1.1437925583276993,,,,* pi.03 Ori,Tabit,F6V,Main sequence,False
HIP 89937,275.2720450474017,72.73128012466651,124.11000061035156,8.057368278503418,531.0800170898438,-351.5899963378906,,3.4294252,0.7023223,3.55,3.8984594345092773,,,,transformed_from_johnson,Hipparcos,103.45464156672536,28.054656423320143,-1.6544676570598702,6.915467111054964,3.7894900690057325,6161.406193213029,255,245,245,#FFF5F5,1.0989154571141952,,,,* chi Dra,,F7V,Main sequence,False
Gaia DR3 4911306239828325632,24.951317415506175,-56.19325138476668,122.108812649359,8.189417113337639,262.61493034694894,14.96130071250266,21.73723030090332,5.5083017,1.0707846,5.7497888,5.9420367764700135,5044.240234375,0.8484249711036682,0.5176345705986023,native_gaia,Gaia,289.5895675007245,-59.664474287339935,1.3867753775026619,-3.8967628044042004,-7.068143062699823,5123.190290277655,255,232,212,#FFE8D4,0.7836944835294979,-4.514965639359511,-16.21306139015959,-17.13293482556673,* p Eri A,,K2V,Main sequence,False
Gaia DR3 4911306239828325760,24.950656623757837,-56.19640006625107,122.00347235303983,8.196488023769628,309.22982585737077,10.815266219876033,20.15083122253418,5.6254873,1.0941982,5.876396,6.057348284322547,4902.26513671875,0.7728912234306335,12.36828327178955,native_gaia,Gaia,289.5925449850829,-59.6616836413777,1.3882909620549184,-3.9003798190721795,-7.074044203668086,5082.748517123136,255,232,212,#FFE8D4,0.7663977573516179,-6.0830148388258865,-16.673693409751234,-15.348688938952577,* p Eri B,,K2V,Main sequence,False
Gaia DR3 2396530698208685312,345.06283531994274,-22.524089212751498,121.472361391852,8.232325349913523,-902.0731782618114,58.044865405649034,15.85466194152832,7.259579,1.7334809,7.835522,7.681966552393927,3828.11669921875,0.6354238390922546,12.032092094421387,native_gaia,Gaia,37.136568149998254,-64.41023642681665,2.8346347782984957,2.146662786823292,-7.4248141539137205,4017.4879426222583,255,212,165,#FFD4A5,0.5896019112917755,34.803173823198925,16.85786416008537,0.5820618627005165,HD 217357,,K7+Vk,Main sequence,False
HIP 61317,188.43142774511207,41.3587814614536,119.45999908447266,8.371003150939941,-705.0599975585938,292.92999267578125,,4.089,0.75804114,4.24,4.4751129150390625,,,,transformed_from_johnson,Hipparcos,136.14370778439954,75.31192227002438,-1.5305090637505692,1.4705946739288878,8.097443242396688,5977.027489055286,255,244,241,#FFF4F1,1.0249855237129406,,,,* bet CVn,Chara,G0V,Main sequence,False
HIP 86974,266.61323236757846,27.71734300849165,119.05000305175781,8.399831771850586,-291.4200134277344,-750.0,,3.2085001,0.802273,3.42,3.587146759033203,,,,transformed_from_johnson,Hipparcos,52.434634609498254,25.626348381764988,4.617350062899242,6.003254608852501,3.632930813176343,5830.660335800864,255,242,236,#FFF2EC,1.1388273385854868,,,,* mu.01 Her,,G5IV,Subgiant,False
HIP 23452,75.61774796728622,-21.2576301877226,117.37999725341797,8.519339561462402,-141.5500030517578,-221.74000549316406,,7.710271,1.9235107,8.31,8.058242797851562,,,,transformed_from_johnson,Hipparcos,221.7238661491899,-33.02409873339661,-5.331232242095972,-4.7539396610135665,-4.642969636318654,3804.8209399711795,255,208,156,#FFD09C,0.5681004115513393,,,,HD  32450,,K7V,Main sequence,False
Gaia DR3 3507879565090229888,199.596298132351,-18.31592210064546,117.1726460991387,8.534415098502675,-1070.2015735200084,-1063.8486605375717,-7.8643388748168945,4.5325284,0.898438,4.7104635,4.87665958874857,,,,native_gaia,Gaia,311.85153868464374,44.08862736219785,4.089930748215753,-4.566065906351732,5.937992058533093,5530.8032212257385,255,238,227,#FFEEE3,0.9626518815514632,-23.49107136794776,-47.355401818321205,-31.537354919798204,*  61 Vir,,G6.5V,Main sequence,False
HIP 1599,5.0356183655579345,-64.8696089524585,116.37999725341797,8.592541694641113,1707.56005859375,1165.3599853515625,,4.082957,0.7358113,4.23,4.412347793579102,,,,transformed_from_johnson,Hipparcos,308.3115886940517,-51.93051946838953,3.28461863587321,-4.157319496005242,-6.764595168903687,6050.588084567677,255,244,242,#FFF4F2,1.0330323341565255,,,,* zet Tuc,,F9.5V,Main sequence,False
HIP 111802,339.69203769623505,-20.621489054612855,115.70999908447266,8.642295837402344,450.5799865722656,-79.86000061035156,,8.434127,2.3007812,9.06,8.750980377197266,,,,transformed_from_johnson,Hipparcos,37.820002869596465,-59.07581530167792,3.508369016530744,2.723332274968023,-7.413776736936881,3529.6875,255,201,142,#FFC98E,0.5133785834679236,,,,V* FK Aqr,,M0Vep,Main sequence,False
HIP 27913,88.59498717825568,20.275734915052713,115.43000030517578,8.663259506225586,-163.1699981689453,-98.91999816894531,,4.236995,0.7469358,4.39,4.548589706420898,,,,transformed_from_johnson,Hipparcos,188.45805820160393,-2.7333292746397375,-8.55928718818263,-1.2727892043244058,-0.41312920954092264,6013.776130242781,255,244,241,#FFF4F1,1.015565422253731,,,,* chi01 Ori,,G0V,Main sequence,False
Gaia DR3 3101923001490347392,103.07278431613713,-5.17372829320013,114.35472221987995,8.744719768346878,-543.690347077658,-3.5153137420418212,-7.342247486114502,6.231057,1.2769122,6.5617614,6.522327683463235,4572.6220703125,0.7390746474266052,10.144342422485352,native_gaia,Gaia,217.63573796907775,-2.1673822341668934,-6.920067432299821,-5.336048865377273,-0.33071598940170227,4749.252063751221,255,227,198,#FFE3C6,0.6977672316536765,0.23404483662889242,12.959036395232227,-19.847122543936287,HD  50281,,K3.5V,Main sequence,False
Gaia DR3 5951165616611763456,259.7726543146931,-46.63575837613547,113.75134443945775,8.791104886960111,1029.6095441964615,106.93496669702823,25.964258193969727,5.3014293,0.97412014,5.5060015,5.581211963362968,5182.53125,0.8287235498428345,11.021926879882812,native_gaia,Gaia,342.3018974516855,-5.271506015590773,8.339613402620893,-2.6612058300724546,-0.8076861756575374,5298.080569267273,255,235,219,#FFEBDB,0.8378182054955549,30.30376566463337,19.813225055518927,-34.98870934112525,*  41 Ara,,G9V,Main sequence,False
Gaia DR3 6847167606385195648,303.82866493156223,-27.033780809464673,113.48717988476642,8.811567976359871,1242.7627067001158,-181.1749780311303,-54.41108703613281,5.48135,1.0801368,5.7265778,5.756083965499517,4978.23486328125,0.815798282623291,10.535442352294922,native_gaia,Gaia,15.625560970889245,-29.4029639098507,7.392830363361569,2.0676709869341967,-4.326028907712084,5107.036477869207,255,232,212,#FFE8D4,0.8115874051750724,-72.38803183012031,-11.56830338079404,-18.406001101322193,HD 192310,,K2+V,Main sequence,False
Gaia DR3 3211461469444773376,75.2066176720424,-5.758598962923454,113.07145912478761,8.843964761225756,549.3086851259898,-1108.2450318392753,21.360074996948242,5.886492,1.2494874,6.2045207,6.15325675819307,4626.91015625,,,native_gaia,Gaia,205.0976409792898,-27.175859509006674,-7.12485353533343,-3.3371675648520895,-4.039243424448301,4803.004695892334,255,228,200,#FFE4C8,0.7520114862710394,5.246904050338578,-54.79237081852752,-10.754452302352833,HD  32147,,K3+V,Main sequence,False
Gaia DR3 2964001014514075520,86.10910372271664,-22.42340450564174,112.46606502613807,8.89157097981148,-304.9050366049925,-352.60573023076597,-9.80115032196045,5.868166,1.1573954,6.145426,6.12327347119129,4794.67236328125,0.8001447319984436,5.856347560882568,native_gaia,Gaia,226.76773499474675,-24.270011475104045,-5.552074362799927,-5.905690658145149,-3.654767107390372,4973.589827797629,255,230,206,#FFE6CE,0.7565089793213065,17.786786551462438,5.296728887804359,-11.734476886958777,V* AK Lep,,K2.5V(k),Main sequence,False
HIP 27072,86.11438721239007,-22.450019656752325,111.48999786376953,8.969414710998535,-292.4200134277344,-368.45001220703125,,3.4716623,0.6461158,3.59,3.7078418731689453,,,,transformed_from_johnson,Hipparcos,226.79693137205203,-24.274893398157484,-5.597430017116463,-5.960017848363511,-3.6874604687438914,6347.398692044345,255,247,250,#FFF7FA,1.1233536060039813,,,,* gam Lep,,F6V,Main sequence,False
HIP 17378,55.811677307175806,-9.760095954075046,110.58000183105469,9.04322624206543,-91.70999908447266,742.22998046875,,3.2336674,1.0510144,3.52,3.45205020904541,,,,transformed_from_johnson,Hipparcos,198.08281668968397,-45.994554760251994,-5.972267679983899,-1.9500557027782905,-6.504555509784079,5157.338723269376,255,233,213,#FFE9D5,1.161065336374136,,,,* del Eri,Rana,K0+IV,Subgiant,False
Gaia DR3 1057318835428596096,169.9881036824331,65.84729793562252,110.23053640673568,9.071896341954973,-2946.717969616033,181.94739529449873,60.28540802001953,8.527628,1.9515948,9.242042,8.739137548916283,3550.66845703125,,,native_gaia,Gaia,136.88279178653383,48.72850955349274,-4.368117417325585,4.090073431782866,6.818368777813123,3782.9015964415016,255,208,156,#FFD09C,0.5143806689378531,-140.0868146666212,-11.028728980016636,-2.9192277293830298,V* SZ UMa,,M2V,Main sequence,False
HIP 64394,197.96427386934366,27.88210598643147,109.2300033569336,9.154994010925293,-801.9400024414062,882.7000122070312,,4.084259,0.75804114,4.23,4.275968551635742,,,,transformed_from_johnson,Hipparcos,43.55785650751973,85.4102501656471,0.5308911569185097,0.504816725257159,9.125635867898978,5977.027489055286,255,244,241,#FFF4F1,1.050516852354392,,,,* bet Com,,F9.5V,Main sequence,False
Gaia DR3 4034171629042489088,178.26735320817272,37.69282694689086,109.02963997046682,9.171817867791482,4002.654640989075,-5817.8001940492695,-98.05427551269531,6.1985016,1.0016494,6.413259,6.38622447688104,5043.21826171875,,,native_gaia,Gaia,168.56756656820681,73.80798339975527,-2.506882787245438,0.5069531720245983,8.80799524138869,5242.605616829612,255,234,217,#FFEAD9,0.717066328467844,280.2675788780727,-158.62176350683217,-13.206657984982236,HD 103095,,K1V_Fe-1.5,Main sequence,False
HIP 105858,321.6117209782902,-65.36263981325877,108.5,9.21658992767334,81.08000183105469,800.6799926757812,,4.0880103,0.69112045,4.21,4.265159606933594,,,,transformed_from_johnson,Hipparcos,328.1606354794219,-40.29399591039147,5.972051166954014,-3.708511408672891,-5.960459536471654,6198.474161408164,255,246,246,#FFF6F6,1.0519026144956931,,,,* gam Pav,,F9VFe-1.4CH-0.7,Main sequence,False
Gaia DR3 3269362645115584640,49.841600693178854,3.3706161908023495,107.8023393880993,9.276236542510446,269.2979397635821,93.95652212078687,18.733732223510742,4.6564903,0.8589401,4.821327,4.819631253201681,,,,native_gaia,Gaia,178.223970904488,-43.070990791652896,-6.77311092889295,0.21001714995290016,-6.3347790438374965,5652.259117126465,255,240,230,#FFF0E6,0.9729582072527082,-21.677137915354944,-4.3588362438445705,-4.399885438764186,* kap01 Cet,,G5V,Main sequence,False
Gaia DR3 5381537023379295232,176.62052057636615,-40.498565145629904,107.30243385622761,9.319453101500756,-1530.9705104799332,403.2865748639044,16.942670822143555,4.701676,0.85635567,4.8656754,4.85472375605554,5538.9296875,0.8899210095405579,12.461332321166992,native_gaia,Gaia,289.7915595256912,20.709941858310806,2.95165655589614,-8.202332535660407,3.2957048808341636,5660.206323623657,255,240,230,#FFF0E6,0.9666161886646615,-60.34285866014351,-38.86633419586578,5.222926084905295,HD 102365,,G2V,Main sequence,False
Gaia DR3 3478127463341507072,173.61931513361625,-32.82768460705796,104.6132883058554,9.559015075372868,-670.2301626896037,822.3992428347119,-22.090545654296875,5.7383237,1.0040288,5.953974,5.836257955874817,5225.1025390625,0.8674441576004028,,native_gaia,Gaia,284.7728047181346,27.31579674583418,2.1656277317141077,-8.212353116996262,4.386579763391786,5238.495714014227,255,234,217,#FFEAD9,0.7995613066187773,-47.56333674953261,19.6926062817179,12.210711217761697,*  20 Crt,,K0V,Main sequence,False
Gaia DR3 4025850731201819392,175.26250050618376,34.19993957543697,104.42517041496379,9.576235269966132,-12.521605057437956,-381.1958714817105,-5.697195529937744,5.1109953,0.9060354,5.2915134,5.205021256051452,5394.31689453125,0.8721115589141846,10.401634216308594,native_gaia,Gaia,183.55512429279517,73.32517067550891,-2.7425143054851104,-0.17038796207904322,9.173541582852906,5507.441073417664,255,238,225,#FFEEE1,0.9033094115569664,7.889354227065127,-15.965504961174638,-3.8852331432645,*  61 UMa,,G8V,Main sequence,False
Gaia DR3 6794047652729201024,311.2911826481039,-31.3425000799281,102.9431913175485,9.714095582245003,281.31903452626165,-360.14771869635376,-6.89766263961792,7.8434396,2.1113243,8.667282,7.906427716927276,,,,native_gaia,Gaia,12.652990144418663,-36.80405531433938,7.58907805731493,1.7037309170630466,-5.819523020249721,3658.234684641768,255,204,148,#FFCC94,0.5767755590327271,-11.88519843452067,-16.479489226321242,-8.809959095413385,HD 197481,,M1VeBa1,Main sequence,False
Gaia DR3 1314438839310796800,251.27624770078947,33.510924834032046,101.56148649807155,9.846252102847943,-39.938511514443874,382.224115495703,-32.05081558227539,7.4861526,1.6994839,8.041702,7.51979789278106,3880.668212890625,,,native_gaia,Gaia,55.296226055412674,39.82076211757018,4.305545424563283,6.217122254144545,6.305422265548944,4064.560793363131,255,213,168,#FFD5A8,0.5988686918410823,-29.959365091365992,-12.851874423912669,-16.919933995150448,HD 151288,,K7.5Ve,Main sequence,False
Gaia DR3 522863309964987520,15.668950820681058,62.345451222893885,101.42379529598418,9.859619205549434,731.0879947758527,90.53173556175588,-6.284091472625732,8.671337,2.1754298,9.5409155,8.702036417138793,3594.557861328125,,,native_gaia,Gaia,124.23555192331945,-0.49784781076434004,-5.546777577975096,8.150951480292425,-0.08566997625021854,3608.2011153058306,255,203,145,#FFCB91,0.5175199954728714,-24.563004034883942,-24.256032871291353,5.772406912052732,BD+61   195,,M1.5V,Main sequence,False
Gaia DR3 4358031335898505472,249.09140230088192,-2.3259612815161246,101.07188811909556,9.893947947441871,456.0583031942775,-309.2240972920396,-13.105755805969238,5.5535517,1.0146093,5.7731953,5.576703567943936,5106.7001953125,0.822171688079834,12.08142375946045,native_gaia,Gaia,13.724988093968529,28.409551928771855,8.453921575084674,2.064750414424579,4.707252034376386,5220.2202363447705,255,234,215,#FFEAD7,0.8384944648084096,0.8923386187798727,-0.4318077082539851,-28.95953951852051,*  12 Oph,,K1V,Main sequence,False
Gaia DR3 272855565763652480,69.42278387138005,52.89150297231415,100.91605993172233,9.909225555145325,304.12546543632584,-475.1460368893003,33.725830078125,7.9525313,1.7984858,8.568376,7.972332767768581,3760.628173828125,0.605965256690979,10.321464538574219,native_gaia,Gaia,153.23893046617323,3.8862095284774267,-8.82752329915171,4.4515770085411,0.6715993170835765,3927.4812610332783,255,211,163,#FFD3A3,0.5730095561275097,-42.07905853564568,-8.07168049470269,-1.9733567425035723,HD 232979,,M0.5V,Main sequence,False
Gaia DR3 3359074685047632640,99.29143146487576,17.566316517740663,100.02319547433648,9.997680990471613,-764.4141395476029,337.88323421402026,-58.64300537109375,8.878268,1.953599,9.594014,8.87877186680096,3503.495361328125,,,native_gaia,Gaia,195.670596212547,4.865421438860112,-9.59138612022807,-2.6907066777460544,0.8479593470601081,3781.337384479802,255,208,156,#FFD09C,0.5025654574245342,45.92537811673626,44.75803937421588,-29.925102481117108,HD 260655,,M0.0V,Main sequence,False
Gaia DR3 512167948043650816,26.94267663257596,63.85140778824967,99.59015235307109,10.041153431061728,581.6839683076576,-246.46226734889734,2.6153478622436523,5.4103966,0.9710283,5.6138415,5.401478559704781,5236.02587890625,0.8265998363494873,,native_gaia,Gaia,129.09050949291705,1.6552880168070354,-6.3287796613890155,7.7901977339665995,0.29005083935943643,5307.587891578674,255,235,219,#FFEBDB,0.867805079571425,-24.700149716701247,-16.49524979363269,-5.376431386333003,HD  10780,,K0V,Main sequence,False
Gaia DR3 1661568850770761600,209.3832813779638,61.49382239097013,99.3324946213853,10.0671990954379,-31.69308288457748,216.28964345867445,-26.53661346435547,6.169921,1.2205868,6.4748564,6.155377633401834,4671.74267578125,,,native_gaia,Gaia,109.61512167424875,53.892366659076984,-1.9915885947378307,5.5883629330557225,8.1334047129689,4859.649917602539,255,228,202,#FFE4CA,0.7516933549897249,-2.565131522906878,-10.078147004713339,-26.549486004308143,HD 122064,,K3V,Main sequence,False
Gaia DR3 4389844948935164544,262.59483404601906,5.547410099313729,98.84390060325413,10.116962138249308,29.738576040378977,-249.31779175249292,-12.945262908935547,8.53296,1.9844632,9.269352,8.507709314589256,3754.77587890625,0.5476111769676208,13.090234756469727,native_gaia,Gaia,28.5737853364408,20.541726082429403,8.319816356304402,4.531174226257556,3.5499350466507122,3757.248222537157,255,206,153,#FFCE99,0.5339630579962937,-3.795262505939194,-13.47091844547369,-10.803512931324883,BD+05  3409,,M1.0V,Main sequence,False
Gaia DR3 3487062064765702272,179.47876692481427,-27.709806064891307,98.2979742730708,10.173149623836702,-1080.9011062656023,-620.9292091461986,48.29220199584961,6.5786986,1.3511114,6.9449053,6.541421474969411,4537.787109375,,,native_gaia,Gaia,288.6794362584354,33.6763126911199,2.7114078085675044,-8.019986345640987,5.641015864216313,4603.821632385254,255,224,192,#FFE0C0,0.6958578525030589,-20.50944096600356,-73.89018397898958,-8.102266105193197,HD 103932,,K4+V,Main sequence,False
Gaia DR3 5264749303462961280,92.56235755341913,-74.75398809344104,97.9157940060883,10.212856977269889,121.59582336868253,-212.41087853342987,36.063690185546875,4.9001403,0.88797426,5.0745516,4.8544040354400355,5495.93701171875,0.8752386569976807,,native_gaia,Gaia,285.75926681215356,-28.80107605759086,2.4306500378503677,-8.613102424254977,-4.920249451091001,5562.979143619537,255,238,227,#FFEEE3,0.9666739694987887,19.077077619307726,-30.595213693471504,-11.874174642369818,* alf Men,,G7V,Main sequence,False
Gaia DR3 5160075762132996992,43.13567823945298,-12.770554604772986,96.52004136143886,10.360542597109934,397.3526395344037,-189.2811721142515,17.80463981628418,5.8122654,1.0603094,6.0495973,5.73535289283655,5002.33203125,0.798069953918457,,native_gaia,Gaia,192.07685477396493,-58.2529633139528,-5.330754686845843,-1.1405625936192036,-8.81039240586009,5141.283746199174,255,233,213,#FFE9D5,0.8146970660745174,-15.171380402021825,-21.776387508476585,-8.938703909499688,HD  17925,,K1V,Main sequence,False
HIP 65026,199.94086197295618,47.77795083601953,96.41000366210938,10.372367858886719,93.6500015258789,-17.579999923706055,,7.851924,1.9997716,8.48,7.772533416748047,,,,transformed_from_johnson,Hipparcos,109.79590998385564,68.62137780013146,-1.2805252072173057,3.557592391596077,9.658664844014675,3745.3002185356327,255,206,153,#FFCE99,0.5844266619001116,,,,HD 115953,,M2V,Main sequence,False
Gaia DR3 4572835535272627712,254.53630439635958,25.741901295427926,96.23334220914137,10.391408809503119,-115.31383055701954,-508.0870811384355,3.7642838954925537,8.823617,2.1124458,9.648252,8.740244827591216,,,,native_gaia,Gaia,46.52096932380723,35.33720657008972,5.832874631590775,6.151074360180349,6.010260792502746,3657.3593511814024,255,204,148,#FFCC94,0.5142869761268971,21.308274797827913,-14.762744465244758,0.937472845598683,BD+25  3173,,M2V,Main sequence,False
Gaia DR3 3657653114880309248,210.25961163218636,-2.6522069184095076,95.95746561284176,10.421283988831947,-825.4629269300683,598.4328528027961,-26.330928802490234,8.863359,2.1136289,9.688828,8.773753296538391,3637.615234375,,,native_gaia,Gaia,335.05199961012,55.81751256828178,5.30867175323878,-2.4696111801232155,8.621031539859962,3656.436008360328,255,204,148,#FFCC94,0.5114516441390592,-56.67238512117861,2.200490959305931,3.6987871194338835,HD 122303,,M0V,Main sequence,False
Gaia DR3 5299440441521812992,140.39914047697528,-60.2811438583444,95.69817587266935,10.44951997131632,-840.1851372088925,182.05551140020685,39.58848571777344,8.680594,2.0229344,9.44307,8.585112742564334,3487.188720703125,,,native_gaia,Gaia,279.5842555305932,-7.306415659223056,1.7256950497805894,-10.220000158102222,-1.3289247512526532,3727.221902986852,255,206,153,#FFCE99,0.5274135371676333,-29.11956599449626,-41.738101516001805,-28.119544694202613,HD 304636,,M0V,Main sequence,False
Gaia DR3 4364527594192166400,256.26005485188347,-5.071571994790812,95.56697122169996,10.463866199967365,-916.34292657201,-1138.7618906254847,34.121376037597656,7.2647023,1.4639621,7.688225,7.166241431342492,4311.11572265625,0.6710611581802368,13.37331771850586,native_gaia,Gaia,15.360621965226931,20.892956045265993,9.426633512400805,2.589558539386556,3.731656876615496,4390.667891869178,255,220,184,#FFDCB8,0.6333758568657508,46.653933231758415,-61.77573013595868,20.6942532451809,HD 154363,,K4/5V,Main sequence,False
Gaia DR3 1051547052218220160,149.0331749118223,62.78586947842925,95.04771290601064,10.521031694774866,-303.9218502410663,-583.4128868434314,14.854713439941406,8.231167,1.9278102,8.929854,8.120875194988855,3761.348876953125,0.5991109013557434,9.087700843811035,native_gaia,Gaia,149.2222175778516,44.358054597383415,-6.462913037424133,3.8492734850922905,7.355675130816744,3801.465215915587,255,208,156,#FFD09C,0.5645214174292082,-24.87901825414571,-23.319124555260156,11.590733116302133,BD+63   869,,M0.5V,Main sequence,False
HIP 14632,47.2754067619672,49.612870061751266,94.93000030517578,10.534077644348145,1262.2900390625,-91.52999877929688,,3.8966594,0.7358113,4.05,3.7836761474609375,,,,transformed_from_johnson,Hipparcos,144.6028655757261,-7.377686476704708,-8.515835635209692,6.051248392226772,-1.3526744422886916,6050.588084567677,255,244,242,#FFF4F2,1.1136312631460337,,,,* iot Per,,G0V,Main sequence,False
Gaia DR3 2683023811628007296,330.54080176553964,1.3989923770073878,94.56366650017529,10.574886074221185,-452.3718449340208,-278.72524677866306,17.992677688598633,8.403359,1.9671941,9.128169,8.281980926577578,3501.576416015625,0.577451765537262,12.03847885131836,native_gaia,Gaia,60.99290666519623,-40.296166864895355,3.9111480931113247,7.053838291618838,-6.839188653064092,3770.726571431974,255,206,153,#FFCE99,0.5530631523665126,31.401551791034155,5.061687134416545,-4.642374468747192,HD 209290,,M0.5V,Main sequence,False
Gaia DR3 3689602277083844480,192.6813956424772,-0.7698943811117503,93.85471265143892,10.65476598616669,-29.87096849233186,-397.0023912562892,4.392624855041504,7.822748,1.8053689,8.442886,7.685028606131581,3738.3154296875,,,native_gaia,Gaia,302.551366074871,62.10132685307655,2.682456644609962,-4.202295048767135,9.416431430901504,3917.9507534320537,255,210,161,#FFD2A1,0.589426936792481,9.473339191401367,-17.4244807583187,-5.504446282384345,HD 111631,,M0V,Main sequence,False
HIP 86400,264.8196830831887,3.554802213187607,93.36000061035156,10.711225509643555,-179.6699981689453,-98.23999786376953,,6.221529,1.1563898,6.53,6.072334289550781,,,,transformed_from_johnson,Hipparcos,27.76861856257794,17.65900955346017,9.031080814924742,4.7552291564569815,3.2492655943025786,4975.326652960343,255,231,208,#FFE7D0,0.7641498565673828,,,,HD 160346,,K3-V,Main sequence,False
Gaia DR3 1642641410934267008,244.17238993246437,67.2392157683359,92.87660493860945,10.766974101400352,-497.91542844233754,84.04651524101907,-19.619754791259766,7.9017744,1.8327341,8.539114,7.741306064365606,3731.15380859375,,,native_gaia,Gaia,99.90196672502991,39.47193214147359,-1.4292553040604485,8.187604256476845,6.844566977929519,3880.060465886043,255,210,161,#FFD2A1,0.586211082036251,-9.818439182599624,-30.64017454727089,3.738903517534891,HD 147379,,M1-Ve,Main sequence,False
HIP 117712,358.11158483813006,75.54477419209417,92.68000030517578,10.789813995361328,341.82000732421875,41.880001068115234,,6.0422125,1.2188696,6.36,5.877142906188965,,,,transformed_from_johnson,Hipparcos,119.19103512006494,13.103216070022274,-5.125424306194048,9.174237382069911,2.446115327085268,4863.015648841858,255,228,202,#FFE4CA,0.7934285640716552,,,,HD 223778,,K3V,Main sequence,False
HIP 81693,250.31908735691724,31.604259065187176,92.62999725341797,10.795639038085938,-462.5799865722656,345.04998779296875,,2.6373973,0.79124326,2.81,2.4711551666259766,,,,transformed_from_johnson,Hipparcos,52.66218422810789,40.291558128848315,4.994346226249587,6.547047950214557,6.981295807411611,5867.158682996576,255,242,236,#FFF2EC,1.3874257307786209,,,,* zet Her,,G0IV,Subgiant,False
HIP 10644,34.269648498547596,34.223136062990484,92.19999694824219,10.845987319946289,1151.6099853515625,-246.32000732421875,,4.682587,0.8571446,4.84,4.5062408447265625,,,,transformed_from_johnson,Hipparcos,142.44889244219533,-25.382144458642582,-7.768755195894281,5.972192898853907,-4.649171499265245,5657.7803728580475,255,240,230,#FFF0E6,1.0209947634965946,,,,* del Tri,,G0.5VFe-0.5,Main sequence,False
